state_code,state_name,district_code,district_name,total_households,total_population,total_population_male,total_population_female,total_population_SC,total_population_male_SC,total_population_female_SC,total_population_ST,total_population_male_ST,total_population_female_ST,area_hectare,govt_pre_primary_school_UKG,pvt_pre_primary_school_UKG,govt_primary_school,pvt_primary_school,govt_middle_school,pvt_middle_school,govt_secondary_school,pvt_secondary_school,govt_senior_secondary_school,pvt_senior_secondary_school,govt_art_science_degree_college,pvt_art_science_degree_college,govt_engineering_college,pvt_engineering_college,govt_medicine_college,pvt_medicine_college,govt_management_college,pvt_management_college,govt_polytechnic_college,pvt_polytechnic_college,govt_vocational_ITI_training,pvt_vocational_ITI_training,govt_non_formal_training_centre,pvt_non_formal_training_centre,govt_disabled_school,pvt_disabled_school,govt_other_education,pvt_other_education
6.0,HARYANA,71.0,Yamunanagar,136652.0,741376.0,393957.0,347419.0,233513.0,124252.0,109261.0,0.0,0.0,0.0,162271.0,0.0,94.0,553.0,94.0,345.0,67.0,98.0,44.0,32.0,21.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,12.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,HARYANA,72.0,Kurukshetra,130824.0,685430.0,361020.0,324410.0,173560.0,91213.0,82347.0,0.0,0.0,0.0,161072.0,0.0,91.0,445.0,152.0,301.0,107.0,124.0,56.0,57.0,31.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,HARYANA,73.0,Kaithal,158019.0,838293.0,445931.0,392362.0,202878.0,107815.0,95063.0,0.0,0.0,0.0,216609.0,0.0,164.0,275.0,276.0,190.0,210.0,121.0,135.0,74.0,80.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,HARYANA,74.0,Karnal,198594.0,1050514.0,557110.0,493404.0,259520.0,137535.0,121985.0,0.0,0.0,0.0,239295.0,0.0,182.0,436.0,290.0,251.0,205.0,148.0,138.0,73.0,75.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
6.0,HARYANA,75.0,Panipat,121876.0,650352.0,349642.0,300710.0,130212.0,69446.0,60766.0,0.0,0.0,0.0,122244.0,0.0,164.0,211.0,154.0,148.0,133.0,96.0,95.0,49.0,50.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.0,HARYANA,76.0,Sonipat,187552.0,996637.0,538750.0,457887.0,192682.0,103444.0,89238.0,0.0,0.0,0.0,207624.0,0.0,301.0,390.0,296.0,302.0,195.0,219.0,142.0,139.0,72.0,2.0,0.0,2.0,11.0,1.0,0.0,1.0,4.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,HARYANA,77.0,Jind,190875.0,1028569.0,550519.0,478050.0,228804.0,122596.0,106208.0,0.0,0.0,0.0,269764.0,0.0,203.0,364.0,246.0,295.0,181.0,198.0,118.0,93.0,70.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,HARYANA,78.0,Fatehabad,145137.0,762423.0,400814.0,361609.0,239215.0,125461.0,113754.0,0.0,0.0,0.0,249947.0,0.0,128.0,283.0,113.0,196.0,95.0,126.0,66.0,56.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,HARYANA,79.0,Sirsa,183495.0,975941.0,514177.0,461764.0,312059.0,163211.0,148848.0,0.0,0.0,0.0,422211.0,0.0,189.0,426.0,180.0,288.0,135.0,178.0,77.0,73.0,34.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,HARYANA,80.0,Hisar,225651.0,1190443.0,634139.0,556304.0,302577.0,161528.0,141049.0,0.0,0.0,0.0,394336.0,0.0,258.0,394.0,236.0,303.0,197.0,242.0,150.0,120.0,49.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,HARYANA,81.0,Bhiwani,248136.0,1313123.0,696212.0,616911.0,274877.0,146464.0,128413.0,0.0,0.0,0.0,459575.0,0.0,352.0,509.0,494.0,413.0,430.0,292.0,309.0,161.0,184.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,HARYANA,82.0,Rohtak,117450.0,615040.0,332034.0,283006.0,134935.0,72114.0,62821.0,0.0,0.0,0.0,156809.0,0.0,180.0,200.0,138.0,155.0,121.0,143.0,103.0,99.0,54.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6.0,HARYANA,83.0,Jhajjar,136503.0,715066.0,384219.0,330847.0,130913.0,69894.0,61019.0,0.0,0.0,0.0,184431.0,0.0,169.0,274.0,134.0,204.0,124.0,156.0,103.0,110.0,54.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,6.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
6.0,HARYANA,84.0,Mahendragarh,147122.0,789233.0,416358.0,372875.0,136311.0,72014.0,64297.0,0.0,0.0,0.0,190580.0,0.0,149.0,441.0,189.0,259.0,155.0,144.0,119.0,78.0,81.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,HARYANA,85.0,Rewari,130299.0,666902.0,349710.0,317192.0,140637.0,73617.0,67020.0,0.0,0.0,0.0,144288.0,0.0,142.0,380.0,147.0,238.0,121.0,135.0,91.0,73.0,49.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
6.0,HARYANA,86.0,Gurgaon,88678.0,472179.0,251462.0,220717.0,90113.0,47249.0,42864.0,0.0,0.0,0.0,97858.0,0.0,132.0,246.0,127.0,144.0,96.0,80.0,79.0,36.0,45.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
6.0,HARYANA,87.0,Mewat ,139975.0,965157.0,506086.0,459071.0,57238.0,30312.0,26926.0,0.0,0.0,0.0,143522.0,0.0,96.0,431.0,93.0,273.0,55.0,68.0,26.0,26.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,HARYANA,88.0,Faridabad,63366.0,370878.0,198103.0,172775.0,71464.0,37920.0,33544.0,0.0,0.0,0.0,52975.0,0.0,102.0,131.0,75.0,88.0,62.0,45.0,47.0,23.0,24.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,11.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6.0,HARYANA,89.0,Palwal ,129696.0,806164.0,428907.0,377257.0,148893.0,79214.0,69679.0,0.0,0.0,0.0,131701.0,0.0,193.0,307.0,229.0,197.0,197.0,89.0,144.0,43.0,68.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0
7.0,NCT OF DELHI,90.0,North West,40500.0,213950.0,115680.0,98270.0,50468.0,26996.0,23472.0,0.0,0.0,0.0,16499.0,15.0,39.0,57.0,40.0,15.0,17.0,17.0,14.0,12.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
7.0,NCT OF DELHI,91.0,North,3312.0,17746.0,9546.0,8200.0,1238.0,665.0,573.0,0.0,0.0,0.0,698.6,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,NCT OF DELHI,92.0,North East,3938.0,21527.0,11718.0,9809.0,2569.0,1360.0,1209.0,0.0,0.0,0.0,1377.7,4.0,4.0,4.0,9.0,4.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,NCT OF DELHI,93.0,East,875.0,3530.0,1861.0,1669.0,57.0,23.0,34.0,0.0,0.0,0.0,26.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,NCT OF DELHI,96.0,West,1170.0,6420.0,3355.0,3065.0,1263.0,652.0,611.0,0.0,0.0,0.0,685.5799999999998,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,NCT OF DELHI,97.0,South West,27322.0,143676.0,77342.0,66334.0,24619.0,13060.0,11559.0,0.0,0.0,0.0,15017.100000000004,22.0,21.0,44.0,15.0,22.0,9.0,18.0,5.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.0,NCT OF DELHI,98.0,South,2457.0,12193.0,6819.0,5374.0,1969.0,1062.0,907.0,0.0,0.0,0.0,1315.42,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,99.0,Ganganagar ,278926.0,1433736.0,758269.0,675467.0,598772.0,312908.0,285864.0,2989.0,1639.0,1350.0,1089681.600000001,0.0,562.0,999.0,556.0,491.0,472.0,298.0,234.0,49.0,81.0,0.0,19.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,100.0,Hanumangarh,268362.0,1424228.0,746887.0,677341.0,435504.0,227763.0,207741.0,5717.0,3054.0,2663.0,967082.75,0.0,687.0,821.0,672.0,518.0,579.0,284.0,289.0,93.0,123.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,101.0,Bikaner,244971.0,1563553.0,821434.0,742119.0,397781.0,209550.0,188231.0,3782.0,2015.0,1767.0,2846424.7900000005,0.0,575.0,927.0,563.0,501.0,344.0,277.0,169.0,67.0,54.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,102.0,Churu,255868.0,1463312.0,755028.0,708284.0,376554.0,195938.0,180616.0,7644.0,4003.0,3641.0,1345177.6199999994,0.0,697.0,999.0,693.0,681.0,521.0,381.0,271.0,113.0,97.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,103.0,Jhunjhunun,300801.0,1647966.0,842718.0,805248.0,285737.0,147016.0,138721.0,36862.0,18900.0,17962.0,561713.1099999994,0.0,815.0,1213.0,810.0,816.0,716.0,437.0,521.0,160.0,245.0,0.0,49.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,7.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,104.0,Alwar,511517.0,3019728.0,1589508.0,1430220.0,540412.0,283680.0,256732.0,266880.0,141505.0,125375.0,836196.9599999997,0.0,1348.0,2069.0,1335.0,1191.0,1085.0,602.0,615.0,231.0,247.0,0.0,34.0,0.0,9.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,105.0,Bharatpur,338689.0,2053363.0,1093357.0,960006.0,436158.0,232180.0,203978.0,48554.0,25911.0,22643.0,487214.8099999997,0.0,849.0,1367.0,860.0,783.0,691.0,443.0,321.0,125.0,111.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,106.0,Dhaulpur,162180.0,959066.0,520930.0,438136.0,201991.0,108502.0,93489.0,55842.0,30288.0,25554.0,290974.92,0.0,364.0,707.0,363.0,343.0,285.0,181.0,146.0,79.0,93.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,107.0,Karauli,224570.0,1240143.0,668185.0,571958.0,313060.0,167332.0,145728.0,314468.0,170422.0,144046.0,497768.8499999997,0.0,544.0,891.0,544.0,494.0,424.0,254.0,216.0,65.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,108.0,Sawai Madhopur,206129.0,1069084.0,564592.0,504492.0,227374.0,119679.0,107695.0,272573.0,145421.0,127152.0,492348.49999999953,0.0,479.0,753.0,485.0,411.0,342.0,235.0,174.0,74.0,72.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,109.0,Dausa,256694.0,1432616.0,751900.0,680716.0,317204.0,165947.0,151257.0,419816.0,221306.0,198510.0,338277.39,0.0,587.0,992.0,572.0,542.0,438.0,287.0,246.0,37.0,106.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,110.0,Jaipur,507803.0,3154331.0,1642924.0,1511407.0,529842.0,276330.0,253512.0,393865.0,205300.0,188565.0,1024690.8300000008,0.0,1522.0,2272.0,1509.0,1231.0,1323.0,585.0,891.0,231.0,448.0,0.0,50.0,0.0,18.0,0.0,0.0,0.0,8.0,0.0,3.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,111.0,Sikar,345160.0,2043427.0,1047469.0,995958.0,339524.0,175322.0,164202.0,66829.0,34675.0,32154.0,752715.5799999995,0.0,1029.0,1467.0,1025.0,985.0,905.0,455.0,658.0,171.0,277.0,0.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,112.0,Nagaur,476736.0,2670539.0,1368771.0,1301768.0,613527.0,316049.0,297478.0,9061.0,4725.0,4336.0,1715552.8600000015,0.0,1148.0,1894.0,1127.0,1147.0,829.0,584.0,483.0,193.0,200.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,113.0,Jodhpur,414223.0,2422551.0,1260328.0,1162223.0,447037.0,232087.0,214950.0,90825.0,47248.0,43577.0,2216745.6700000027,0.0,920.0,1793.0,910.0,828.0,688.0,417.0,382.0,139.0,100.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,114.0,Jaisalmer,100427.0,580894.0,312447.0,268447.0,89388.0,47555.0,41833.0,37273.0,19758.0,17515.0,3771434.47,0.0,219.0,466.0,213.0,216.0,132.0,104.0,45.0,28.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,115.0,Barmer,418990.0,2421914.0,1273249.0,1148665.0,408568.0,214011.0,194557.0,172185.0,90489.0,81696.0,2814372.919999998,0.0,819.0,2081.0,809.0,890.0,529.0,360.0,183.0,88.0,57.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,116.0,Jalor,298074.0,1676975.0,857619.0,819356.0,326518.0,169318.0,157200.0,170111.0,88807.0,81304.0,1038576.3599999995,0.0,635.0,1145.0,610.0,678.0,353.0,315.0,133.0,79.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,117.0,Sirohi,159265.0,827692.0,424252.0,403440.0,160943.0,83564.0,77379.0,272916.0,138714.0,134202.0,509962.0599999997,0.0,221.0,556.0,223.0,310.0,128.0,167.0,61.0,52.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,118.0,Pali,329510.0,1577567.0,787559.0,790008.0,321262.0,163602.0,157660.0,131456.0,67467.0,63989.0,1186772.1499999994,0.0,626.0,1132.0,612.0,730.0,440.0,350.0,182.0,111.0,67.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,119.0,Ajmer,293744.0,1547642.0,789397.0,758245.0,256646.0,130764.0,125882.0,48564.0,24632.0,23932.0,813251.2000000008,0.0,579.0,1108.0,562.0,629.0,422.0,336.0,240.0,137.0,43.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,120.0,Tonk,212126.0,1103603.0,568045.0,535558.0,235975.0,121388.0,114587.0,173948.0,90447.0,83501.0,706545.5200000006,0.0,511.0,814.0,483.0,419.0,382.0,236.0,165.0,87.0,48.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,121.0,Bundi,177150.0,888205.0,461734.0,426471.0,168317.0,87314.0,81003.0,217005.0,113315.0,103690.0,565500.93,0.0,380.0,696.0,353.0,310.0,255.0,158.0,98.0,49.0,24.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,122.0,Bhilwara,394065.0,1895869.0,955378.0,940491.0,331943.0,167445.0,164498.0,214584.0,109340.0,105244.0,1021920.8100000005,0.0,705.0,1475.0,681.0,767.0,526.0,424.0,256.0,244.0,197.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,123.0,Rajsamand,205878.0,972777.0,486960.0,485817.0,121784.0,61388.0,60396.0,149991.0,75628.0,74363.0,437808.5800000006,0.0,369.0,798.0,357.0,428.0,242.0,204.0,97.0,55.0,39.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,124.0,Dungarpur,263075.0,1299809.0,651046.0,648763.0,44309.0,22523.0,21786.0,967086.0,483335.0,483751.0,372836.8500000001,0.0,440.0,1051.0,405.0,534.0,244.0,261.0,115.0,75.0,45.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,125.0,Banswara,340276.0,1669864.0,842767.0,827097.0,70767.0,35912.0,34855.0,1358208.0,683104.0,675104.0,452798.9699999997,0.0,467.0,1349.0,425.0,606.0,288.0,299.0,141.0,96.0,55.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,126.0,Chittaurgarh,269332.0,1259074.0,636415.0,622659.0,212388.0,107367.0,105021.0,192752.0,97253.0,95499.0,733005.1100000014,0.0,481.0,940.0,462.0,437.0,342.0,220.0,127.0,73.0,50.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,127.0,Kota,151351.0,774410.0,401331.0,373079.0,181857.0,94241.0,87616.0,126725.0,65673.0,61052.0,458577.28999999975,0.0,347.0,559.0,336.0,265.0,292.0,133.0,172.0,72.0,96.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,128.0,Baran,191526.0,968541.0,502228.0,466313.0,167196.0,87025.0,80171.0,264327.0,136520.0,127807.0,681934.4300000003,0.0,398.0,742.0,382.0,326.0,320.0,176.0,136.0,46.0,42.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,129.0,Jhalawar,237702.0,1181838.0,606533.0,575305.0,205764.0,106454.0,99310.0,171828.0,88680.0,83148.0,620262.1799999997,0.0,435.0,932.0,425.0,385.0,341.0,187.0,137.0,57.0,31.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,130.0,Udaipur,495973.0,2459994.0,1251316.0,1208678.0,122385.0,62733.0,59652.0,1483035.0,751109.0,731926.0,1070255.9299999995,0.0,833.0,1955.0,784.0,853.0,580.0,386.0,333.0,107.0,76.0,0.0,17.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,RAJASTHAN,131.0,Pratapgarh,163810.0,796041.0,401171.0,394870.0,50476.0,25676.0,24800.0,545422.0,274133.0,271289.0,407860.18999999977,0.0,240.0,603.0,224.0,255.0,148.0,135.0,64.0,45.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,UTTAR PRADESH,132.0,Saharanpur,408198.0,2399856.0,1269803.0,1130053.0,627371.0,334256.0,293115.0,148.0,74.0,74.0,351589.0240000003,138.0,539.0,591.0,515.0,342.0,114.0,81.0,50.0,51.0,26.0,4.0,5.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
9.0,UTTAR PRADESH,133.0,Muzaffarnagar,475749.0,2952200.0,1565004.0,1387196.0,458494.0,244133.0,214361.0,248.0,136.0,112.0,394984.7090000005,82.0,800.0,932.0,873.0,579.0,362.0,93.0,137.0,63.0,65.0,4.0,13.0,0.0,9.0,4.0,3.0,2.0,10.0,4.0,8.0,5.0,10.0,25.0,7.0,0.0,3.0,0.0,2.0
9.0,UTTAR PRADESH,134.0,Bijnor,478997.0,2757401.0,1438412.0,1318989.0,716442.0,376424.0,340018.0,2974.0,1549.0,1425.0,463484.8390000006,93.0,729.0,1387.0,566.0,686.0,401.0,86.0,163.0,47.0,90.0,8.0,18.0,0.0,6.0,0.0,4.0,2.0,7.0,1.0,2.0,6.0,5.0,59.0,7.0,2.0,3.0,1.0,0.0
9.0,UTTAR PRADESH,135.0,Moradabad,522763.0,3198383.0,1680022.0,1518361.0,582700.0,306887.0,275813.0,171.0,99.0,72.0,358394.83500000037,71.0,486.0,1389.0,406.0,680.0,465.0,62.0,303.0,34.0,144.0,3.0,19.0,0.0,6.0,4.0,8.0,1.0,1.0,0.0,1.0,3.0,6.0,8.0,0.0,0.0,2.0,3.0,2.0
9.0,UTTAR PRADESH,136.0,Rampur,290515.0,1747172.0,916878.0,830294.0,277838.0,146888.0,130950.0,122.0,66.0,56.0,228228.16999999984,33.0,344.0,837.0,396.0,443.0,195.0,30.0,73.0,9.0,38.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,20.0,2.0,0.0,0.0,1.0,0.0
9.0,UTTAR PRADESH,137.0,Jyotiba Phule Nagar,235417.0,1381508.0,724539.0,656969.0,276283.0,144700.0,131583.0,31.0,15.0,16.0,212916.125,126.0,340.0,723.0,216.0,367.0,226.0,26.0,105.0,15.0,60.0,1.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0
9.0,UTTAR PRADESH,138.0,Meerut,271679.0,1684507.0,894920.0,789587.0,347463.0,185897.0,161566.0,222.0,122.0,100.0,235920.26299999983,74.0,467.0,505.0,537.0,380.0,357.0,79.0,141.0,53.0,89.0,3.0,12.0,0.0,19.0,4.0,4.0,1.0,19.0,2.0,12.0,1.0,6.0,20.0,4.0,1.0,1.0,1.0,1.0
9.0,UTTAR PRADESH,139.0,Baghpat,164494.0,1028023.0,553807.0,474216.0,125954.0,67707.0,58247.0,13.0,9.0,4.0,125154.65499999998,26.0,225.0,305.0,235.0,205.0,113.0,66.0,47.0,49.0,18.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,5.0,4.0,1.0,0.0,0.0,1.0,13.0
9.0,UTTAR PRADESH,140.0,Ghaziabad,248050.0,1519098.0,808222.0,710876.0,287708.0,153686.0,134022.0,572.0,308.0,264.0,170431.45299999995,42.0,395.0,475.0,276.0,324.0,194.0,63.0,77.0,39.0,41.0,2.0,6.0,0.0,17.0,4.0,9.0,1.0,11.0,2.0,1.0,3.0,6.0,18.0,0.0,1.0,0.0,0.0,0.0
9.0,UTTAR PRADESH,141.0,Gautam Buddha Nagar,111916.0,673806.0,359605.0,314201.0,129086.0,68551.0,60535.0,220.0,116.0,104.0,96603.58099999996,65.0,253.0,258.0,289.0,152.0,126.0,58.0,71.0,44.0,44.0,9.0,5.0,0.0,5.0,7.0,5.0,5.0,8.0,7.0,4.0,5.0,7.0,6.0,5.0,0.0,3.0,0.0,3.0
9.0,UTTAR PRADESH,142.0,Bulandshahr ,440668.0,2631742.0,1390490.0,1241252.0,606673.0,321833.0,284840.0,41.0,28.0,13.0,361906.8219999997,58.0,751.0,1122.0,316.0,689.0,286.0,108.0,116.0,82.0,62.0,4.0,8.0,0.0,4.0,2.0,3.0,0.0,6.0,4.0,1.0,9.0,6.0,15.0,1.0,0.0,0.0,0.0,2.0
9.0,UTTAR PRADESH,143.0,Aligarh,407034.0,2456698.0,1308923.0,1147775.0,564827.0,301494.0,263333.0,274.0,147.0,127.0,353774.76500000036,63.0,560.0,1106.0,420.0,660.0,352.0,90.0,215.0,56.0,125.0,10.0,15.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,4.0,3.0,3.0,0.0,34.0,0.0,2.0,0.0,0.0
